STCODE,ENTITY,SITECODE,WATERYEAR,DATE_TIME,LABNO,TYPE,Q_AREA_CM,QCODE,PH,PHCODE,COND,CONDCODE,ALK,ALKCODE,SSED,SSEDCODE,SI,SICODE,UTP,UTPCODE,TDP,TDPCODE,PARTP,PARTPCODE,PO4P,PO4PCODE,UTN,UTNCODE,TDN,TDNCODE,DON,DONCODE,PARTN,PARTNCODE,UTKN,UTKNCODE,TKN,TKNCODE,NH3N,NH3NCODE,NO3N,NO3NCODE,NA,NACODE,K,KCODE,CA,CACODE,MG,MGCODE,SO4S,SO4SCODE,CL,CLCODE,DOC,DOCCODE,PVOL,PVOLCODE,ANCA,ANCACODE 
CF002,1,"GSWS10",2001,2001-07-24 08:05:00,2665,F,0.53,A,7.7,A,67.4,A,30.87,A,0.99,A,10.28,A,0.032,A,0.029,A,0.003,D,0.023,A,0.05,D,0.05,D,0.04,D*,0.00,D,0.04,A,0.04,A,0.002,*,0.006,A,4.03,A,0.19,A,7.37,A,1.76,A,0.17,A,2.96,A,,N,9.834,A,1.03,D*
CF002,1,"GSWS10",2001,2001-08-14 08:30:00,2677,F,0.30,E,7.8,A,74.2,A,32.41,A,1.81,A,9.95,A,0.040,A,0.032,A,0.008,D,0.020,A,0.05,D*,0.03,D*,0.03,D,0.02,D,0.05,A,0.03,A,0.005,*,0.000,*,4.28,A,0.23,A,8.10,A,1.95,A,0.19,A,3.84,A,,N,9.901,A,1.02,D*
CF002,1,"GSWS10",2001,2001-09-04 09:00:00,2692,F,0.18,A,7.8,A,78.2,A,32.75,A,0.14,A,9.83,A,0.039,A,0.034,A,0.005,D,0.019,A,0.03,D*,0.04,D*,0.04,D*,0.00,D,0.03,A,0.04,A,0.001,*,0.000,*,4.35,A,0.24,A,8.24,A,2.35,A,0.22,A,5.56,A,,N,10.354,A,1.03,D*
CF002,1,"GSWS10",2001,2001-09-25 09:00:00,2703,F,0.12,A,7.7,A,82.0,A,31.83,A,0.38,A,9.29,A,0.028,A,0.028,A,0.000,D,0.018,A,0.04,D,0.03,D,0.03,D,0.01,D,0.04,A,0.03,A,0.005,*,0.002,A,4.44,A,0.26,A,8.56,A,2.50,A,0.28,A,6.04,A,,N,9.776,A,0.99,D
CF002,1,"GSWS10",2002,2001-10-16 07:35:00,2714,F,0.31,A,7.7,A,79.5,A,30.58,A,0.56,A,8.96,A,0.037,A,0.036,A,0.001,D,0.028,A,0.05,D,0.04,D,0.03,D,0.01,D,0.04,A,0.03,A,0.003,*,0.013,A,4.33,A,0.33,A,8.38,A,2.44,A,0.33,A,6.02,A,,N,10.435,A,0.99,D
CF002,1,"GSWS10",2002,2001-11-06 10:30:00,2725,F,1.58,A,7.6,A,60.8,A,25.46,A,4.75,A,8.42,A,0.050,A,0.039,A,0.011,D,0.029,A,,N,,N,,N,,N,,N,,N,0.004,*,0.001,*,3.44,A,0.28,A,6.53,A,1.60,A,0.24,A,3.59,A,,N,10.416,A,1.02,D*
CF002,1,"GSWS10",2002,2001-11-27 09:25:00,2737,F,7.85,A,7.5,A,44.5,A,20.04,A,2.13,A,7.63,A,0.039,A,0.033,A,0.006,D,0.026,A,0.08,D,0.05,D,0.05,D,0.03,D,0.08,A,0.05,A,0.005,*,0.002,A,2.56,A,0.22,A,4.85,A,1.16,A,0.18,A,1.94,A,,N,12.056,A,1.03,D
CF002,1,"GSWS10",2002,2001-12-18 11:00:00,2748,P,40.13,A,7.3,A,29.4,A,14.46,A,4.36,A,7.72,A,0.040,A,0.037,A,0.003,D,0.029,A,0.05,D*,0.04,D*,0.03,D,0.01,D,0.05,A,0.04,A,0.006,*,0.001,*,1.84,A,0.18,A,3.26,A,0.72,A,0.10,A,0.83,A,1.20,A,15.877,Q,1.05,D*
CF002,1,"GSWS10",2002,2002-01-08 11:00:00,2759,F,14.25,A,7.4,A,34.0,A,16.96,A,0.44,A,8.81,A,0.039,A,0.036,A,0.003,D,0.032,A,0.02,D*,0.04,D*,0.04,D,0.00,D,0.02,A,0.04,A,0.004,*,0.000,*,2.14,A,0.18,A,3.72,A,0.85,A,0.11,A,1.01,A,0.92,A,13.929,A,1.07,D*
CF002,1,"GSWS10",2002,2002-01-29 18:40:00,2770,F,23.04,A,7.4,A,31.7,A,15.83,A,1.61,A,8.45,A,0.045,A,0.043,A,0.002,D,0.034,A,0.04,D,0.02,D,0.02,D,0.02,D,0.04,A,0.02,A,0.005,*,0.001,A,1.90,A,0.18,A,3.39,A,0.78,A,0.10,A,0.75,A,,N,17.085,A,1.08,D
CF002,1,"GSWS10",2002,2002-02-19 11:05:00,2782,F,16.12,A,7.4,A,32.5,A,15.87,A,0.65,A,8.74,A,0.046,A,0.044,A,0.002,D,0.035,A,0.03,D*,0.03,D*,0.03,D*,0.00,D,0.03,A,0.03,A,0.001,*,0.000,*,1.98,A,0.19,A,3.39,A,0.81,A,0.10,A,0.75,A,0.91,A,13.355,A,1.06,D*
CF002,1,"GSWS10",2002,2002-03-12 11:45:00,2798,F,16.24,A,7.4,A,33.0,A,16.29,A,0.76,A,8.62,A,0.045,A,0.043,A,0.002,D,0.033,A,0.03,D*,0.02,D*,0.02,D*,0.01,D,0.03,A,0.02,A,0.001,*,0.001,*,2.00,A,0.18,A,3.67,A,0.85,A,0.10,A,0.78,A,,N,16.090,A,1.04,D*
CF002,1,"GSWS10",2002,2002-04-02 10:55:00,2811,F,13.23,E,7.5,A,34.1,A,17.17,A,0.45,A,8.94,A,0.047,A,0.046,A,0.001,D,0.036,A,0.03,D*,0.02,D*,0.02,D*,0.01,D,0.03,A,0.02,A,0.001,*,0.000,*,1.99,A,0.18,A,3.53,A,0.85,A,0.06,A,0.64,A,0.62,A,14.506,A,1.09,D*
CF002,1,"GSWS10",2002,2002-04-23 16:05:00,2823,F,10.77,A,7.5,A,37.8,A,19.42,A,1.33,A,8.94,A,0.041,A,0.036,A,0.005,D,0.031,A,0.05,D*,0.04,D*,0.04,D,0.01,D,0.05,A,0.04,A,0.005,*,0.000,*,2.20,A,0.20,A,4.03,A,1.01,A,0.11,A,0.82,A,,N,12.244,A,1.09,D*
CF002,1,"GSWS10",2002,2002-05-14 15:35:00,2835,F,2.27,A,7.5,A,47.8,A,23.12,A,0.78,A,9.59,A,0.060,A,0.054,A,0.006,D,0.043,A,0.15,D*,0.13,D*,0.04,D,0.02,D,0.15,A,0.13,A,0.086,A,0.000,*,2.76,A,0.23,A,4.91,A,1.20,A,0.14,A,1.17,A,,N,10.580,A,1.07,D*
CF002,1,"GSWS10",2002,2002-06-04 09:05:00,2847,P,1.24,A,7.6,A,56.6,A,28.08,A,1.68,A,10.06,A,0.043,A,0.037,A,0.006,D,0.027,A,0.12,D*,0.06,D*,0.02,D,0.06,D,0.12,A,0.06,A,0.043,A,0.000,*,3.18,A,0.22,A,5.97,A,1.64,A,0.14,A,1.41,A,,N,10.384,Q,1.06,D*
CF002,1,"GSWS10",2002,2002-06-25 08:27:00,2859,F,0.60,A,7.7,A,62.5,A,29.83,A,2.01,A,10.13,A,0.040,A,0.037,A,0.003,D,0.024,A,0.06,D,0.05,D,0.03,D,0.01,D,0.06,A,0.05,A,0.023,A,0.004,A,3.55,A,0.19,A,6.64,A,1.80,A,0.17,A,2.16,A,,N,10.230,A,1.05,D
CF002,1,"GSWS10",2002,2002-07-16 09:30:00,2872,F,0.41,A,7.8,A,67.8,A,31.71,A,0.40,A,10.30,A,0.032,A,0.033,A,0.000,D,0.022,A,0.05,D,0.04,D,0.04,D*,0.01,D,0.05,A,0.04,A,0.002,*,0.002,A,3.87,A,0.20,A,7.11,A,1.87,A,0.17,A,2.55,A,,N,10.533,A,1.05,D*
CF002,1,"GSWS10",2002,2002-08-06 07:10:00,2884,F,0.21,A,7.8,A,73.8,A,32.29,A,0.21,A,10.14,A,0.028,A,0.030,A,0.000,D,0.021,A,0.03,D*,0.03,D*,0.02,D,0.00,D,0.03,A,0.03,A,0.008,*,0.000,*,4.21,A,0.21,A,7.78,A,2.07,A,0.18,A,4.24,A,,N,10.541,A,1.04,D*
CF002,1,"GSWS10",2002,2002-08-27 09:55:00,2900,F,0.14,A,7.8,A,77.7,A,32.66,A,0.21,A,9.75,A,0.031,A,0.025,A,0.006,D,0.020,A,0.04,D*,0.03,D*,0.01,D,0.01,D,0.04,A,0.03,A,0.016,A,0.000,*,4.33,A,0.22,A,8.00,A,2.23,A,0.22,A,5.46,A,,N,10.693,A,1.06,D*
CF002,1,"GSWS10",2002,2002-09-17 14:20:00,2912,F,0.11,A,,N,,N,,N,0.17,A,,N,0.033,A,0.028,A,0.005,D,,N,,N,,N,,N,0.01,D,0.04,A,0.03,A,,N,,N,,N,,N,,N,,N,,N,,N,0.57,A,8.336,A,,N
CF002,1,"GSWS10",2003,2002-10-08 09:55:00,2924,F,0.16,A,7.7,A,81.5,A,31.58,A,0.22,A,9.18,A,0.032,A,0.027,A,0.005,D,0.024,A,0.06,D,0.05,D,0.03,D,0.01,D,0.05,A,0.04,A,0.006,*,0.007,A,4.43,A,0.33,A,8.36,A,2.24,A,0.31,A,6.83,A,0.94,A,10.447,A,1.05,D
CF002,1,"GSWS10",2003,2002-10-29 11:35:00,2936,F,0.18,A,7.7,A,81.1,A,30.91,A,0.13,A,9.25,A,0.028,A,0.029,A,0.000,D,0.024,A,0.05,D,0.05,D,0.02,D,0.00,D,0.03,A,0.03,A,0.010,*,0.015,A,4.44,A,0.29,A,8.22,A,2.25,A,0.34,A,7.11,A,0.45,A,10.619,A,1.06,D
CF002,1,"GSWS10",2003,2002-11-19 11:48:00,2948,F,2.12,A,7.6,A,63.2,A,24.67,A,1.14,A,8.03,A,0.051,A,0.054,A,0.000,D,0.044,A,0.07,D*,0.06,D*,0.06,D,0.01,D,0.07,A,0.06,A,0.003,*,0.000,*,3.45,A,0.39,A,6.66,A,1.73,A,0.27,A,4.94,A,2.24,A,10.451,A,1.03,D*
CF002,1,"GSWS10",2003,2002-12-10 10:40:00,2961,F,0.55,A,7.7,A,62.8,A,24.42,A,0.50,A,8.24,A,0.035,A,0.029,A,0.006,D,0.023,A,0.05,D*,0.05,D*,0.05,D,0.00,D,0.05,A,0.05,A,0.005,*,0.001,*,3.48,A,0.25,A,6.53,A,1.71,A,0.25,A,5.25,A,1.49,A,10.437,A,1.05,D*
CF002,1,"GSWS10",2003,2002-12-31 13:30:00,2974,F,14.67,A,7.4,A,31.7,A,15.17,A,2.39,A,7.14,A,0.039,A,0.033,A,0.006,D,0.027,A,0.07,D*,0.05,D*,0.05,D,0.02,D,0.07,A,0.05,A,0.004,*,0.001,*,1.93,A,0.19,A,3.17,A,0.88,A,0.09,A,1.32,A,2.20,A,14.609,A,1.09,D*
CF002,1,"GSWS10",2003,2003-01-21 11:16:00,2987,F,12.24,A,7.4,A,33.6,A,15.87,A,0.57,A,8.53,A,0.039,A,0.035,A,0.004,D,0.029,A,0.04,D*,0.03,D*,0.03,D,0.01,D,0.04,A,0.03,A,0.004,*,0.000,*,2.09,A,0.19,A,3.40,A,0.90,A,0.12,A,1.17,A,,N,13.351,A,1.06,D*
CF002,1,"GSWS10",2003,2003-02-11 10:55:00,3001,F,23.66,A,7.4,A,34.4,A,16.96,A,2.32,A,8.50,A,0.046,A,0.040,A,0.006,D,0.031,A,0.07,D,0.04,D,0.01,D,0.03,D,0.07,A,0.04,A,0.026,A,0.002,A,2.01,A,0.21,A,3.55,A,0.97,A,0.09,A,0.75,A,1.12,A,17.308,A,1.05,D
CF002,1,"GSWS10",2003,2003-03-04 11:00:00,3018,F,11.24,A,7.4,A,36.2,A,17.37,A,0.37,A,8.95,A,0.040,A,0.038,A,0.002,D,0.031,A,0.04,D*,0.04,D*,0.04,D,0.00,D,0.04,A,0.04,A,0.004,*,0.001,*,2.24,A,0.20,A,3.69,A,1.01,A,0.10,A,0.88,A,,N,12.806,A,1.03,D*
CF002,1,"GSWS10",2003,2003-03-25 09:55:00,3031,F,32.00,A,7.4,A,33.7,A,16.96,A,1.82,A,8.44,A,0.041,A,0.041,A,0.000,D,0.032,A,0.04,D,0.03,D,0.02,D,0.01,D,0.04,A,0.03,A,0.008,*,0.003,A,2.05,A,0.21,A,3.56,A,0.95,A,0.12,A,0.73,A,1.19,A,19.446,A,1.05,D
CF002,1,"GSWS10",2003,2003-04-15 09:55:00,3044,F,16.52,A,7.5,A,35.8,A,17.79,A,0.66,A,8.94,A,0.049,A,0.038,A,0.011,D,0.032,A,0.04,D*,0.03,D*,0.03,D,0.01,D,0.04,A,0.03,A,0.003,*,0.000,*,2.17,A,0.21,A,3.91,A,0.91,A,0.10,A,0.72,A,,N,13.875,A,1.04,D*
CF002,1,"GSWS10",2003,2003-05-06 10:35:00,3058,F,8.29,A,7.5,A,39.1,A,19.50,A,0.87,A,9.16,A,0.040,A,0.040,A,0.000,D,0.029,A,0.05,D*,0.04,D*,0.02,D,0.01,D,0.05,A,0.04,A,0.020,A,0.001,*,2.38,A,0.21,A,4.33,A,1.03,A,0.12,A,0.84,A,1.35,A,10.295,A,1.03,D*
CF002,1,"GSWS10",2003,2003-05-27 10:05:00,3071,F,3.55,A,7.5,A,46.3,A,22.92,A,0.53,A,9.80,A,0.033,A,0.032,A,0.001,D,0.027,A,0.04,D*,0.04,D*,0.03,D,0.00,D,0.04,A,0.04,A,0.006,*,0.000,*,2.73,A,0.21,A,5.40,A,1.45,A,0.13,A,1.27,A,,N,10.076,A,0.98,D*
CF002,1,"GSWS10",2003,2003-06-17 07:22:00,3085,F,1.41,A,7.7,A,58.0,A,27.96,A,1.35,A,10.55,A,0.059,A,0.043,A,0.016,D,0.036,A,0.13,D,0.07,D,0.05,D,0.06,D,0.13,A,0.07,A,0.021,A,0.002,A,3.33,A,0.22,A,6.46,A,1.72,A,0.16,A,1.82,A,,N,10.084,A,1.01,D
CF002,1,"GSWS10",2003,2003-07-07 09:20:00,3099,F,0.64,A,7.7,A,64.1,A,29.79,A,1.00,A,10.43,A,0.034,A,0.033,A,0.001,D,0.023,A,0.05,D*,0.04,D*,0.02,D,0.01,D,0.05,A,0.04,A,0.016,A,0.001,*,3.67,A,0.21,A,7.26,A,1.56,A,0.18,A,2.36,A,,N,9.391,A,1.03,D*
CF002,1,"GSWS10",2003,2003-07-29 08:45:00,3113,F,0.31,A,7.7,A,71.8,A,31.37,A,0.08,A,10.49,A,0.038,A,0.029,A,0.009,D,0.022,A,0.06,D*,0.04,D*,0.03,D,0.02,D,0.06,A,0.04,A,0.006,*,0.000,*,4.32,A,0.24,A,7.60,A,2.08,A,0.21,A,3.65,A,0.68,A,10.673,A,1.00,D*
CF002,1,"GSWS10",2003,2003-08-19 09:20:00,3128,F,0.17,A,7.8,A,77.9,A,32.29,A,0.17,A,10.11,A,0.035,A,0.032,A,0.003,D,0.022,A,0.05,D*,0.05,D*,0.04,D,0.00,D,0.05,A,0.05,A,0.007,*,0.001,*,4.56,A,0.27,A,8.06,A,2.19,A,0.24,A,5.14,A,,N,10.212,A,1.02,D*
CF002,1,"GSWS10",2003,2003-09-09 07:40:00,3146,F,0.15,A,7.7,A,83.4,A,32.50,A,0.42,A,9.60,A,0.039,A,0.038,A,0.001,D,0.027,A,0.10,D,0.09,D,0.06,D,0.01,D,0.10,A,0.09,A,0.033,A,0.004,A,4.78,A,0.33,A,8.56,A,2.44,A,0.27,A,6.53,A,,N,9.938,A,1.01,D
CF002,1,"GSWS10",2003,2003-09-30 15:00:00,3160,F,0.24,A,7.7,A,82.2,A,31.83,A,0.26,A,9.51,A,0.031,A,0.029,A,0.002,D,0.023,A,0.08,D,0.07,D,0.06,D,0.01,D,0.07,A,0.06,A,0.003,*,0.013,A,4.71,A,0.33,A,8.59,A,2.31,A,0.27,A,6.56,A,,N,10.808,A,1.01,D
CF002,1,"GSWS10",2004,2003-10-21 09:55:00,3174,F,0.36,A,7.6,A,77.6,A,29.29,A,2.07,A,9.21,A,0.041,A,0.037,A,0.004,D,0.025,A,0.11,D,0.08,D,0.07,D,0.03,D,0.10,A,0.07,A,0.005,*,0.008,A,4.56,A,0.34,A,7.75,A,2.11,A,0.29,A,5.93,A,1.79,A,10.331,A,1.01,D
CF002,1,"GSWS10",2004,2003-11-12 11:15:00,3189,F,0.33,A,7.7,A,74.3,A,28.41,A,0.61,A,8.97,A,0.057,A,0.053,A,0.004,D,0.046,A,0.08,D*,0.06,D*,0.05,D,0.02,D,0.08,A,0.06,A,0.008,*,0.000,*,4.22,A,0.34,A,8.20,A,2.16,A,0.32,A,6.14,A,,N,10.418,A,0.98,D*
CF002,1,"GSWS10",2004,2003-12-03 07:44:00,3203,F,6.17,A,7.4,A,41.6,A,17.58,A,2.17,A,7.34,A,0.041,A,0.040,A,0.001,D,0.030,A,0.09,D*,0.08,D*,0.06,D,0.01,D,0.09,A,0.08,A,0.022,A,0.001,*,2.55,A,0.24,A,4.15,A,1.04,A,0.17,A,2.20,A,2.67,A,11.409,A,1.04,D*
CF002,1,"GSWS10",2004,2003-12-24 07:30:00,3217,F,20.26,A,7.4,A,30.4,A,14.42,A,4.07,A,7.71,A,0.047,A,0.039,A,0.008,D,0.030,A,0.07,D,0.05,D,0.04,D,0.02,D,0.07,A,0.05,A,0.008,*,0.002,A,1.96,A,0.20,A,3.06,A,0.66,A,0.13,A,0.94,A,1.38,A,15.401,A,1.09,D
CF002,1,"GSWS10",2004,2004-01-13 11:10:00,3231,F,17.39,A,7.4,A,31.0,A,15.37,A,0.10,A,8.49,A,0.042,A,0.038,A,0.004,D,0.034,A,0.03,D*,0.03,D*,0.01,D,0.00,D,0.03,A,0.03,A,0.023,A,0.001,*,2.02,A,0.20,A,3.04,A,0.67,A,0.12,A,0.75,A,1.09,A,13.130,A,1.13,D*
CF002,1,"GSWS10",2004,2004-02-03 11:29:00,3245,P,37.43,A,7.4,A,31.7,A,15.79,A,0.99,A,8.46,A,0.043,A,0.044,A,0.000,D,0.035,A,0.04,D*,0.04,D*,0.04,D,0.00,D,0.04,A,0.04,A,0.004,*,0.000,*,1.98,A,0.20,A,3.34,A,0.76,A,0.15,A,0.69,A,0.83,A,12.977,Q,1.08,D*
CF002,1,"GSWS10",2004,2004-02-24 10:35:00,3260,F,14.39,A,7.4,A,34.9,A,17.25,A,0.66,A,8.89,A,0.043,A,0.046,A,0.000,D,0.035,A,0.04,D*,0.05,D*,0.04,D,0.00,D,0.04,A,0.05,A,0.007,*,0.000,*,2.19,A,0.19,A,3.69,A,1.28,A,0.12,A,0.83,A,0.73,A,10.950,A,0.97,D*
CF002,1,"GSWS10",2004,2004-03-16 17:15:00,3279,F,9.68,A,7.4,A,38.1,A,17.54,A,0.28,A,9.16,A,0.043,A,0.043,A,0.000,D,0.032,A,0.04,D,0.04,D,0.03,D,0.00,D,0.04,A,0.04,A,0.007,*,0.002,A,2.27,A,0.20,A,3.85,A,1.02,A,0.12,A,1.27,A,,N,10.615,A,1.04,D
CF002,1,"GSWS10",2004,2004-04-06 09:55:00,3294,F,2.75,A,7.5,A,45.8,A,21.67,A,0.91,A,9.51,A,0.045,A,0.045,A,0.000,D,0.028,A,0.05,D*,0.05,D*,0.04,D,0.00,D,0.05,A,0.05,A,0.013,A,0.001,*,2.62,A,0.20,A,4.57,A,1.36,A,0.14,A,1.14,A,0.78,A,10.168,A,1.04,D*
CF002,1,"GSWS10",2004,2004-04-27 10:10:00,3309,F,7.11,A,7.5,A,43.4,A,20.92,A,1.26,A,8.88,A,0.049,A,0.046,A,0.003,D,0.034,A,0.10,D*,0.07,D*,0.02,D,0.03,D,0.10,A,0.07,A,0.048,A,0.000,*,2.56,A,0.22,A,4.78,A,1.36,A,0.15,A,1.09,A,1.22,A,10.810,A,0.98,D*
CF002,1,"GSWS10",2004,2004-05-18 07:55:00,3324,F,1.78,A,7.5,A,50.3,A,23.71,A,0.86,A,9.87,A,0.037,A,0.034,A,0.003,D,0.026,A,0.05,D*,0.06,D*,0.06,D,0.00,D,0.05,A,0.06,A,0.005,*,0.000,*,2.84,A,0.22,A,5.39,A,1.36,A,0.18,A,1.34,A,1.09,A,9.790,A,1.03,D*
CF002,1,"GSWS10",2004,2004-06-08 10:10:00,3339,F,4.81,A,7.6,A,47.4,A,23.42,A,1.85,A,9.08,A,0.041,A,0.040,A,0.001,D,0.026,A,0.10,D*,0.09,D*,0.09,D,0.01,D,0.10,A,0.09,A,0.005,*,0.001,*,2.59,A,0.21,A,4.97,A,1.30,A,0.14,A,0.99,A,1.18,A,10.489,A,1.07,D*
CF002,1,"GSWS10",2004,2004-06-30 09:50:00,3354,F,3.11,A,7.6,A,51.3,A,25.42,A,1.33,A,9.85,A,0.051,A,0.042,A,0.009,D,0.030,A,0.05,D*,0.05,D*,0.04,D,0.00,D,0.05,A,0.05,A,0.010,*,0.001,*,2.99,A,0.21,A,5.68,A,1.48,A,0.15,A,1.36,A,0.79,A,10.409,A,1.03,D*
CF002,1,"GSWS10",2004,2004-07-20 09:20:00,3368,F,0.77,A,7.7,A,62.4,A,29.21,A,1.10,A,10.40,A,0.048,A,0.040,A,0.008,D,0.041,A,0.06,D*,0.07,D*,0.02,D,0.00,D,0.06,A,0.07,A,0.046,A,0.001,*,3.67,A,0.23,A,6.88,A,1.60,A,0.20,A,2.07,A,0.65,A,8.991,A,1.02,D*
CF002,1,"GSWS10",2004,2004-08-10 09:10:00,3382,F,0.43,A,7.8,A,68.5,A,30.58,A,1.29,A,10.36,A,0.042,A,0.037,A,0.005,D,0.023,A,0.04,D*,0.04,D*,0.01,D,0.00,D,0.04,A,0.04,A,0.034,A,0.001,*,4.11,A,0.27,A,7.50,A,1.77,A,0.20,A,3.16,A,0.76,A,9.895,A,1.01,D*
CF002,1,"GSWS10",2004,2004-08-31 09:34:00,3396,F,0.90,A,7.7,A,70.2,A,30.50,A,0.63,A,10.15,A,0.056,A,0.033,A,0.023,D,0.023,A,0.05,D,0.05,D,0.05,D,0.00,D,0.05,A,0.05,A,0.004,*,0.002,A,4.15,A,0.31,A,7.35,A,1.87,A,0.20,A,3.53,A,1.40,A,9.456,A,1.02,D
CF002,1,"GSWS10",2004,2004-09-21 09:40:00,3414,F,1.04,A,7.7,A,67.2,A,28.91,A,0.70,A,9.40,A,0.052,A,0.042,A,0.010,D,0.028,A,0.07,D*,0.07,D*,0.06,D,0.00,D,0.07,A,0.07,A,0.013,A,0.001,*,3.75,A,0.30,A,6.80,A,1.78,A,0.20,A,3.14,A,1.64,A,9.334,A,1.04,D*
CF002,1,"GSWS10",2005,2004-10-12 10:15:00,3428,P,0.45,A,7.8,A,69.4,A,29.37,A,0.60,A,9.30,A,0.054,A,0.049,A,0.005,D,0.035,A,0.07,D,0.07,D,0.07,D*,0.00,D,0.07,A,0.07,A,0.001,*,0.002,A,3.79,A,0.29,A,7.22,A,1.89,A,0.23,A,3.57,A,1.48,A,9.421,Q,1.03,D*
CF002,1,"GSWS10",2005,2004-11-02 10:30:00,3442,F,2.06,A,7.5,A,53.7,A,23.42,A,1.70,A,8.41,A,0.046,A,0.040,A,0.006,D,0.028,A,0.13,D*,0.06,D*,0.05,D,0.07,D,0.13,A,0.06,A,0.010,*,0.001,*,2.98,A,0.24,A,5.76,A,1.62,A,0.18,A,2.23,A,2.19,A,9.514,A,0.98,D*
CF002,1,"GSWS10",2005,2004-11-22 11:40:00,3456,F,1.67,A,7.6,A,49.7,A,22.00,A,2.09,A,8.14,A,0.037,A,0.033,A,0.004,D,0.024,A,0.07,D,0.09,D,0.09,D*,0.00,D,0.07,A,0.09,A,0.001,*,0.002,A,2.76,A,0.21,A,5.18,A,1.49,A,0.20,A,2.07,A,1.65,A,9.578,A,1.01,D*
CF002,1,"GSWS10",2005,2004-12-14 11:05:00,3470,F,15.61,A,7.3,A,35.5,A,16.79,A,4.20,A,7.73,A,0.048,A,0.035,A,0.013,D,0.027,A,0.11,D*,0.07,D*,0.06,D,0.04,D,0.11,A,0.07,A,0.011,A,0.001,*,0.02,A,0.21,A,3.76,A,0.50,A,0.14,A,0.97,A,1.84,A,15.700,A,1.59,D*
CF002,1,"GSWS10",2005,2005-01-04 10:50:00,3485,F,4.43,A,7.5,A,39.1,A,18.83,A,0.62,A,9.07,A,0.037,A,0.037,A,0.000,D,0.029,A,0.04,D*,0.02,D*,0.02,D,0.02,D,0.04,A,0.02,A,0.005,*,0.001,*,2.39,A,0.19,A,4.10,A,0.56,A,0.16,A,1.01,A,1.21,A,9.705,A,1.16,D*
CF002,1,"GSWS10",2005,2005-01-25 11:35:00,3499,F,7.60,A,7.5,A,36.0,A,17.17,A,1.57,A,8.68,A,0.047,A,0.043,A,0.004,D,0.031,A,0.08,D*,0.04,D*,0.03,D,0.04,D,0.08,A,0.04,A,0.008,*,0.001,*,2.15,A,0.18,A,3.69,A,0.48,A,0.13,A,0.92,A,1.74,A,10.980,A,1.18,D*
CF002,1,"GSWS10",2005,2005-02-15 11:15:00,3513,F,3.93,A,7.5,A,40.8,A,19.42,A,0.90,A,8.96,A,0.043,A,0.036,A,0.007,D,0.029,A,0.04,D*,0.03,D*,0.03,D,0.01,D,0.04,A,0.03,A,0.003,*,0.000,*,2.39,A,0.18,A,4.35,A,0.59,A,0.13,A,0.96,A,1.08,A,9.459,A,1.14,D*
CF002,1,"GSWS10",2005,2005-03-08 10:55:00,3531,F,3.82,A,7.5,A,42.2,A,19.83,A,1.40,A,9.29,A,0.041,A,0.036,A,0.005,D,0.029,A,0.06,D*,0.03,D*,0.03,D*,0.03,D,0.06,A,0.03,A,0.002,*,0.001,*,2.46,A,0.19,A,4.41,A,0.64,A,0.13,A,1.01,A,0.88,A,9.303,A,1.13,D*
CF002,1,"GSWS10",2005,2005-03-29 15:50:00,3545,F,12.89,A,7.5,A,40.9,A,19.54,A,5.54,A,8.52,A,0.044,A,0.044,A,0.000,D,0.029,A,0.07,D,0.05,D,0.04,D,0.02,D,0.07,A,0.05,A,0.009,*,0.002,A,2.40,A,0.20,A,4.35,A,0.62,A,0.11,A,0.92,A,1.42,A,13.904,A,1.13,D
CF002,1,"GSWS10",2005,2005-04-19 09:50:00,3560,F,12.61,A,7.5,A,38.1,A,18.83,A,1.03,A,9.18,A,0.043,A,0.038,A,0.005,D,0.035,A,0.04,D*,0.03,D*,0.02,D,0.01,D,0.04,A,0.03,A,0.007,*,0.001,*,2.26,A,0.20,A,3.94,A,0.54,A,0.10,A,0.75,A,0.97,A,11.209,A,1.18,D*
CF002,1,"GSWS10",2005,2005-05-10 10:55:00,3574,F,5.27,A,7.6,A,46.2,A,23.08,A,2.47,A,9.59,A,0.046,A,0.037,A,0.009,D,0.028,A,0.05,D*,0.04,D*,0.04,D,0.01,D,0.05,A,0.04,A,0.005,*,0.000,*,2.59,A,0.21,A,4.75,A,0.93,A,0.11,A,0.84,A,1.04,A,9.993,A,1.14,D*
CF002,1,"GSWS10",2005,2005-05-31 09:45:00,3589,F,9.36,A,7.5,A,43.5,A,21.67,A,1.79,A,9.44,A,0.054,A,0.048,A,0.006,D,0.031,A,0.06,A,0.04,A,0.03,D*,0.02,D,,N,,N,0.010,*,0.001,*,2.41,A,0.21,A,4.63,A,0.83,A,0.10,A,0.73,A,1.00,A,11.322,A,1.13,D*
CF002,1,"GSWS10",2005,2005-06-22 09:50:00,3604,F,4.45,A,7.6,A,49.0,A,24.54,A,1.60,A,9.91,A,0.051,A,0.048,A,0.003,D,0.029,A,0.07,A,0.04,A,0.03,D*,0.03,D,,N,,N,0.014,A,0.001,*,2.74,A,0.21,A,5.35,A,1.55,A,0.10,A,0.84,A,1.08,A,10.616,A,1.01,D*
