STCODE,FORMAT,SITECODE,WATERYEAR,BEGIN_DATETIME,END_DATETIME,TOTAL_Q_SMPL,ESTCODE
HF004,6,"GSWS01",2009,2009-08-12 07:45:00,2009-09-01 12:00:00,0.043,A
HF004,6,"GSWS01",2009,2009-09-01 12:00:00,2009-09-23 09:00:00,0.065,A
HF004,6,"GSWS01",2009,2009-09-23 09:00:00,2009-10-01 00:00:00,0.051,A
HF004,6,"GSWS01",2010,2009-10-01 00:00:00,2009-10-14 11:00:00,0.121,A
HF004,6,"GSWS01",2010,2009-10-14 11:00:00,2009-11-03 17:25:00,0.660,A
HF004,6,"GSWS01",2010,2009-11-03 17:25:00,2009-11-24 16:00:00,2.602,A
HF004,6,"GSWS01",2010,2009-11-24 16:00:00,2009-12-15 13:49:00,1.461,A
HF004,6,"GSWS01",2010,2009-12-15 13:49:00,2010-01-05 10:00:00,6.956,A
HF004,6,"GSWS01",2010,2010-01-05 10:00:00,2010-01-26 15:10:00,5.123,A
HF004,6,"GSWS01",2010,2010-01-26 15:10:00,2010-02-16 17:00:00,2.917,A
HF004,6,"GSWS01",2010,2010-02-16 17:00:00,2010-03-08 09:05:00,2.477,A
HF004,6,"GSWS01",2010,2010-03-08 09:05:00,2010-03-30 17:55:00,3.718,A
HF004,6,"GSWS01",2010,2010-03-30 17:55:00,2010-04-21 09:10:00,5.134,A
HF004,6,"GSWS01",2010,2010-04-21 09:10:00,2010-05-11 15:25:00,2.959,A
HF004,6,"GSWS01",2010,2010-05-11 15:25:00,2010-06-01 13:40:00,2.058,A
HF004,6,"GSWS01",2010,2010-06-01 13:40:00,2010-06-22 12:00:00,5.219,A
HF004,6,"GSWS01",2010,2010-06-22 12:00:00,2010-07-13 14:20:00,0.560,A
HF004,6,"GSWS01",2010,2010-07-13 14:20:00,2010-08-02 14:00:00,0.189,A
HF004,6,"GSWS01",2010,2010-08-02 14:00:00,2010-08-25 07:50:00,0.098,A
HF004,6,"GSWS01",2010,2010-08-25 07:50:00,2010-09-14 10:10:00,0.097,A
HF004,6,"GSWS01",2010,2010-09-14 10:10:00,2010-10-01 00:00:00,0.270,A
HF004,6,"GSWS01",2011,2010-10-01 00:00:00,2010-10-05 11:55:00,0.051,A
HF004,6,"GSWS01",2011,2010-10-05 11:55:00,2010-10-25 13:55:00,0.564,A
HF004,6,"GSWS01",2011,2010-10-25 13:55:00,2010-11-17 18:00:00,2.919,A
HF004,6,"GSWS01",2011,2010-11-17 18:00:00,2010-12-07 17:03:00,6.294,A
HF004,6,"GSWS01",2011,2010-12-07 17:03:00,2010-12-28 16:35:00,9.574,A
HF004,6,"GSWS01",2011,2010-12-28 16:35:00,2011-01-18 17:25:00,10.808,A
HF004,6,"GSWS01",2011,2011-01-18 17:25:00,2011-02-09 09:50:00,3.012,A
HF004,6,"GSWS01",2011,2011-02-09 09:50:00,2011-03-01 14:05:00,2.426,A
HF004,6,"GSWS01",2011,2011-03-01 14:05:00,2011-03-23 08:34:00,9.158,A
HF004,6,"GSWS01",2011,2011-03-23 08:34:00,2011-04-13 12:15:00,7.484,A
HF004,6,"GSWS01",2011,2011-04-13 12:15:00,2011-05-02 12:55:00,5.117,A
HF004,6,"GSWS01",2011,2011-05-02 12:55:00,2011-05-25 14:15:00,1.619,A
HF004,6,"GSWS01",2011,2011-05-25 14:15:00,2011-06-14 13:30:00,2.551,A
HF004,6,"GSWS01",2011,2011-06-14 13:30:00,2011-07-05 13:05:00,0.542,E
HF004,6,"GSWS01",2011,2011-07-05 13:05:00,2011-07-26 09:50:00,0.269,A
HF004,6,"GSWS01",2011,2011-07-26 09:50:00,2011-08-15 13:30:00,0.127,A
HF004,6,"GSWS01",2011,2011-08-15 13:30:00,2011-09-06 09:20:00,0.078,A
HF004,6,"GSWS01",2011,2011-09-06 09:20:00,2011-09-27 11:45:00,0.055,A
HF004,6,"GSWS01",2011,2011-09-27 11:45:00,2011-10-01 00:00:00,0.011,A
HF004,6,"GSWS01",2012,2011-10-01 00:00:00,2011-10-18 12:25:00,0.218,E
HF004,6,"GSWS01",2012,2011-10-18 12:25:00,2011-11-08 16:45:00,0.211,A
HF004,6,"GSWS01",2012,2011-11-08 16:45:00,2011-11-29 14:35:00,1.837,A
HF004,6,"GSWS01",2012,2011-11-29 14:35:00,2011-12-20 13:05:00,0.494,A
HF004,6,"GSWS01",2012,2011-12-20 13:05:00,2012-01-10 13:40:00,5.638,A
HF004,6,"GSWS01",2012,2012-01-10 13:40:00,2012-01-31 14:25:00,14.503,A
HF004,6,"GSWS01",2012,2012-01-31 14:25:00,2012-02-21 14:55:00,3.413,A
HF004,6,"GSWS01",2012,2012-02-21 14:55:00,2012-03-11 13:25:00,5.445,A
HF004,6,"GSWS01",2012,2012-03-11 13:25:00,2012-04-03 06:30:00,13.715,A
HF004,6,"GSWS01",2012,2012-04-03 06:30:00,2012-04-24 14:20:00,4.637,A
HF004,6,"GSWS01",2012,2012-04-24 14:20:00,2012-05-15 14:25:00,3.143,A
HF004,6,"GSWS01",2012,2012-05-15 14:25:00,2012-06-05 16:10:00,1.141,A
HF004,6,"GSWS01",2012,2012-06-05 16:10:00,2012-06-27 12:25:00,1.834,A
HF004,6,"GSWS01",2012,2012-06-27 12:25:00,2012-07-17 15:13:00,0.524,A
HF004,6,"GSWS01",2012,2012-07-17 15:13:00,2012-08-06 13:40:00,0.263,E
HF004,6,"GSWS01",2012,2012-08-06 13:40:00,2012-08-28 13:50:00,0.096,E
HF004,6,"GSWS01",2012,2012-08-28 13:50:00,2012-09-18 10:40:00,0.051,A
HF004,6,"GSWS01",2012,2012-09-18 10:40:00,2012-10-01 00:00:00,0.077,E
HF004,6,"GSWS01",2013,2012-10-01 00:00:00,2012-10-09 11:45:00,0.056,A
HF004,6,"GSWS01",2013,2012-10-09 11:45:00,2012-10-30 19:10:00,1.511,A
HF004,6,"GSWS01",2013,2012-10-30 19:10:00,2012-11-20 19:30:00,3.807,A
HF004,6,"GSWS01",2013,2012-11-20 19:30:00,2012-12-12 10:10:00,11.213,A
HF004,6,"GSWS01",2013,2012-12-12 10:10:00,2013-01-01 15:05:00,6.307,A
HF004,6,"GSWS01",2013,2013-01-01 15:05:00,2013-01-23 15:53:00,4.795,A
HF004,6,"GSWS01",2013,2013-01-23 15:53:00,2013-02-13 15:45:00,5.525,A
HF004,6,"GSWS01",2013,2013-02-13 15:45:00,2013-03-06 13:50:00,3.864,A
HF004,6,"GSWS01",2013,2013-03-06 13:50:00,2013-03-26 13:10:00,2.318,A
HF004,6,"GSWS01",2013,2013-03-26 13:10:00,2013-04-15 17:00:00,2.695,A
HF004,6,"GSWS01",2013,2013-04-15 17:00:00,2013-05-08 16:20:00,1.531,A
HF004,6,"GSWS01",2013,2013-05-08 16:20:00,2013-05-28 16:40:00,1.048,A
HF004,6,"GSWS01",2013,2013-05-28 16:40:00,2013-06-18 11:55:00,1.020,A
HF004,6,"GSWS01",2013,2013-06-18 11:55:00,2013-07-09 17:00:00,0.345,A
HF004,6,"GSWS01",2013,2013-07-09 17:00:00,2013-07-30 18:50:00,0.107,A
HF004,6,"GSWS01",2013,2013-07-30 18:50:00,2013-08-20 17:05:00,0.066,A
HF004,6,"GSWS01",2013,2013-08-20 17:05:00,2013-09-10 18:35:00,0.086,A
HF004,6,"GSWS01",2013,2013-09-10 18:35:00,2013-10-01 00:00:00,0.935,E
HF004,6,"GSWS01",2014,2013-10-01 00:00:00,2013-10-01 15:05:00,0.096,A
HF004,6,"GSWS01",2014,2013-10-01 15:05:00,2013-10-22 07:35:00,0.648,A
HF004,6,"GSWS01",2014,2013-10-22 07:35:00,2013-11-12 13:20:00,1.039,A
HF004,6,"GSWS01",2014,2013-11-12 13:20:00,2013-12-05 14:50:00,3.134,A
HF004,6,"GSWS01",2014,2013-12-05 14:50:00,2013-12-23 09:10:00,1.205,A
HF004,6,"GSWS01",2014,2013-12-23 09:10:00,2014-01-14 15:10:00,3.333,A
HF004,6,"GSWS01",2014,2014-01-14 15:10:00,2014-02-04 15:20:00,2.506,A
HF004,6,"GSWS01",2014,2014-02-04 15:20:00,2014-02-25 16:45:00,14.438,A
HF004,6,"GSWS01",2014,2014-02-25 16:45:00,2014-03-18 12:55:00,9.076,A
HF004,6,"GSWS01",2014,2014-03-18 12:55:00,2014-04-08 14:40:00,6.152,A
HF004,6,"GSWS01",2014,2014-04-08 14:40:00,2014-04-29 14:40:00,3.394,A
HF004,6,"GSWS01",2014,2014-04-29 14:40:00,2014-05-20 17:50:00,3.044,A
HF004,6,"GSWS01",2014,2014-05-20 17:50:00,2014-06-10 14:05:00,0.802,A
HF004,6,"GSWS01",2014,2014-06-10 14:05:00,2014-06-30 10:10:00,0.448,A
HF004,6,"GSWS01",2014,2014-06-30 10:10:00,2014-07-22 16:00:00,0.177,A
HF004,6,"GSWS01",2014,2014-07-22 16:00:00,2014-08-12 08:45:00,0.094,A
HF004,6,"GSWS01",2014,2014-08-12 08:45:00,2014-09-02 17:20:00,0.063,A
HF004,6,"GSWS01",2014,2014-09-02 17:20:00,2014-09-23 10:00:00,0.038,A
HF004,6,"GSWS01",2014,2014-09-23 10:00:00,2014-10-01 00:00:00,0.044,A
HF004,6,"GSWS01",2015,2014-10-01 00:00:00,2014-10-14 18:00:00,0.085,A
HF004,6,"GSWS01",2015,2014-10-14 18:00:00,2014-11-04 18:55:00,1.157,A
HF004,6,"GSWS01",2015,2014-11-04 18:55:00,2014-11-24 16:35:00,4.176,A
HF004,6,"GSWS01",2015,2014-11-24 16:35:00,2014-12-16 17:10:00,6.274,A
HF004,6,"GSWS01",2015,2014-12-16 17:10:00,2015-01-06 18:00:00,11.033,A
HF004,6,"GSWS01",2015,2015-01-06 18:00:00,2015-01-27 10:25:00,3.600,A
HF004,6,"GSWS01",2015,2015-01-27 10:25:00,2015-02-17 16:20:00,4.070,A
HF004,6,"GSWS01",2015,2015-02-17 16:20:00,2015-03-10 14:15:00,0.982,A
HF004,6,"GSWS01",2015,2015-03-10 14:15:00,2015-03-31 14:30:00,1.750,A
HF004,6,"GSWS01",2015,2015-03-31 14:30:00,2015-04-21 15:25:00,1.565,A
HF004,6,"GSWS01",2015,2015-04-21 15:25:00,2015-05-12 17:05:00,0.699,E
HF004,6,"GSWS01",2015,2015-05-12 17:05:00,2015-06-04 09:15:00,0.616,A
HF004,6,"GSWS01",2015,2015-06-04 09:15:00,2015-06-24 08:05:00,0.223,A
HF004,6,"GSWS01",2015,2015-06-24 08:05:00,2015-07-15 09:45:00,0.080,A
HF004,6,"GSWS01",2015,2015-07-15 09:45:00,2015-08-06 14:05:00,0.037,A
HF004,6,"GSWS01",2015,2015-08-06 14:05:00,2015-08-25 12:35:00,0.017,A
HF004,6,"GSWS01",2015,2015-08-25 12:35:00,2015-09-15 12:00:00,0.047,A
HF004,6,"GSWS01",2015,2015-09-15 12:00:00,2015-10-01 00:00:00,0.102,A
HF004,6,"GSWS02",1981,1980-10-01 00:00:00,1981-06-02 12:48:00,38.515,A
HF004,6,"GSWS02",1981,1981-06-02 12:48:00,1981-06-23 09:48:00,2.669,A
HF004,6,"GSWS02",1981,1981-06-23 09:48:00,1981-07-14 09:18:00,0.862,A
HF004,6,"GSWS02",1981,1981-07-14 09:18:00,1981-08-04 12:12:00,0.409,A
HF004,6,"GSWS02",1981,1981-08-04 12:12:00,1981-08-25 13:36:00,0.294,E
HF004,6,"GSWS02",1981,1981-08-25 13:36:00,1981-09-24 15:00:00,0.330,E
HF004,6,"GSWS02",1981,1981-09-24 15:00:00,1981-10-01 00:00:00,0.250,A
HF004,6,"GSWS02",1982,1981-10-01 00:00:00,1981-10-15 08:54:00,0.839,A
HF004,6,"GSWS02",1982,1981-10-15 08:54:00,1981-11-03 13:30:00,0.648,A
HF004,6,"GSWS02",1982,1981-11-03 13:30:00,1981-11-24 13:36:00,3.404,A
HF004,6,"GSWS02",1982,1981-11-24 13:36:00,1981-12-15 15:37:00,13.208,A
HF004,6,"GSWS02",1982,1981-12-15 15:37:00,1981-12-22 13:18:00,5.918,A
HF004,6,"GSWS02",1982,1981-12-22 13:18:00,1981-12-28 12:00:00,3.241,A
HF004,6,"GSWS02",1982,1981-12-28 12:00:00,1982-01-07 14:00:00,2.258,E
HF004,6,"GSWS02",1982,1982-01-07 14:00:00,1982-01-21 16:42:00,4.521,E
HF004,6,"GSWS02",1982,1982-01-21 16:42:00,1982-01-26 13:30:00,3.531,A
HF004,6,"GSWS02",1982,1982-01-26 13:30:00,1982-02-02 13:18:00,2.848,A
HF004,6,"GSWS02",1982,1982-02-02 13:18:00,1982-02-09 13:06:00,1.089,A
HF004,6,"GSWS02",1982,1982-02-09 13:06:00,1982-02-23 13:36:00,12.688,A
HF004,6,"GSWS02",1982,1982-02-23 13:36:00,1982-03-03 14:06:00,2.076,A
HF004,6,"GSWS02",1982,1982-03-03 14:06:00,1982-03-09 14:42:00,1.906,A
HF004,6,"GSWS02",1982,1982-03-09 14:42:00,1982-03-16 17:12:00,1.281,A
HF004,6,"GSWS02",1982,1982-03-16 17:12:00,1982-03-23 13:42:00,0.723,A
HF004,6,"GSWS02",1982,1982-03-23 13:42:00,1982-03-30 12:30:00,0.540,A
HF004,6,"GSWS02",1982,1982-03-30 12:30:00,1982-04-07 12:18:00,0.801,A
HF004,6,"GSWS02",1982,1982-04-07 12:18:00,1982-04-13 09:24:00,1.829,A
HF004,6,"GSWS02",1982,1982-04-13 09:24:00,1982-04-20 14:30:00,2.763,A
HF004,6,"GSWS02",1982,1982-04-20 14:30:00,1982-04-27 15:36:00,1.062,A
HF004,6,"GSWS02",1982,1982-04-27 15:36:00,1982-05-04 15:18:00,0.588,A
HF004,6,"GSWS02",1982,1982-05-04 15:18:00,1982-05-18 09:48:00,0.635,A
HF004,6,"GSWS02",1982,1982-05-18 09:48:00,1982-05-25 13:36:00,0.215,A
HF004,6,"GSWS02",1982,1982-05-25 13:36:00,1982-06-01 13:12:00,0.172,A
HF004,6,"GSWS02",1982,1982-06-01 13:12:00,1982-06-08 19:12:00,0.157,A
HF004,6,"GSWS02",1982,1982-06-08 19:12:00,1982-06-15 11:24:00,0.148,A
HF004,6,"GSWS02",1982,1982-06-15 11:24:00,1982-06-22 14:06:00,0.114,A
HF004,6,"GSWS02",1982,1982-06-22 14:06:00,1982-07-13 14:12:00,0.318,A
HF004,6,"GSWS02",1982,1982-07-13 14:12:00,1982-07-27 16:36:00,0.128,A
HF004,6,"GSWS02",1982,1982-07-27 16:36:00,1982-08-17 12:18:00,0.143,A
HF004,6,"GSWS02",1982,1982-08-17 12:18:00,1982-09-07 13:12:00,0.060,A
HF004,6,"GSWS02",1982,1982-09-07 13:12:00,1982-09-28 13:00:00,0.113,A
HF004,6,"GSWS02",1982,1982-09-28 13:00:00,1982-10-01 00:00:00,0.034,A
HF004,6,"GSWS02",1983,1982-10-01 00:00:00,1982-10-19 12:54:00,0.198,A
HF004,6,"GSWS02",1983,1982-10-19 12:54:00,1982-11-09 15:18:00,2.045,A
HF004,6,"GSWS02",1983,1982-11-09 15:18:00,1982-12-01 15:13:00,2.996,A
HF004,6,"GSWS02",1983,1982-12-01 15:13:00,1982-12-21 15:42:00,11.519,A
HF004,6,"GSWS02",1983,1982-12-21 15:42:00,1983-01-11 15:30:00,9.226,A
HF004,6,"GSWS02",1983,1983-01-11 15:30:00,1983-02-01 11:12:00,3.000,A
HF004,6,"GSWS02",1983,1983-02-01 11:12:00,1983-02-22 16:06:00,8.707,A
HF004,6,"GSWS02",1983,1983-02-22 16:06:00,1983-03-15 16:18:00,5.720,A
HF004,6,"GSWS02",1983,1983-03-15 16:18:00,1983-04-06 15:24:00,6.532,A
HF004,6,"GSWS02",1983,1983-04-06 15:24:00,1983-04-26 15:24:00,2.006,A
HF004,6,"GSWS02",1983,1983-04-26 15:24:00,1983-05-17 13:30:00,1.422,A
HF004,6,"GSWS02",1983,1983-05-17 13:30:00,1983-06-07 15:18:00,0.942,A
HF004,6,"GSWS02",1983,1983-06-07 15:18:00,1983-06-28 15:18:00,0.551,A
HF004,6,"GSWS02",1983,1983-06-28 15:18:00,1983-07-19 12:12:00,0.724,A
HF004,6,"GSWS02",1983,1983-07-19 12:12:00,1983-08-09 13:00:00,0.392,A
HF004,6,"GSWS02",1983,1983-08-09 13:00:00,1983-08-30 18:18:00,0.259,A
HF004,6,"GSWS02",1983,1983-08-30 18:18:00,1983-09-22 08:36:00,0.176,A
HF004,6,"GSWS02",1983,1983-09-22 08:36:00,1983-10-01 00:00:00,0.049,A
HF004,6,"GSWS02",1984,1983-10-01 00:00:00,1983-10-11 14:36:00,0.084,A
HF004,6,"GSWS02",1984,1983-10-11 14:36:00,1983-11-01 08:54:00,0.186,A
HF004,6,"GSWS02",1984,1983-11-01 08:54:00,1983-11-22 14:12:00,2.848,A
HF004,6,"GSWS02",1984,1983-11-22 14:12:00,1983-12-14 10:30:00,9.877,A
HF004,6,"GSWS02",1984,1983-12-14 10:30:00,1984-01-03 12:23:00,7.093,A
HF004,6,"GSWS02",1984,1984-01-03 12:23:00,1984-01-24 12:09:00,4.175,A
HF004,6,"GSWS02",1984,1984-01-24 12:09:00,1984-02-13 11:48:00,5.566,A
HF004,6,"GSWS02",1984,1984-02-13 11:48:00,1984-03-07 17:36:00,8.205,A
HF004,6,"GSWS02",1984,1984-03-07 17:36:00,1984-03-27 15:00:00,7.362,A
HF004,6,"GSWS02",1984,1984-03-27 15:00:00,1984-04-18 13:43:00,5.421,A
HF004,6,"GSWS02",1984,1984-04-18 13:43:00,1984-05-08 13:06:00,3.703,A
HF004,6,"GSWS02",1984,1984-05-08 13:06:00,1984-05-29 14:54:00,2.293,A
HF004,6,"GSWS02",1984,1984-05-29 14:54:00,1984-06-19 10:42:00,3.255,A
HF004,6,"GSWS02",1984,1984-06-19 10:42:00,1984-07-10 10:42:00,1.125,A
HF004,6,"GSWS02",1984,1984-07-10 10:42:00,1984-07-31 10:54:00,0.406,A
HF004,6,"GSWS02",1984,1984-07-31 10:54:00,1984-08-23 13:12:00,0.266,A
HF004,6,"GSWS02",1984,1984-08-23 13:12:00,1984-09-10 08:12:00,0.175,A
HF004,6,"GSWS02",1984,1984-09-10 08:12:00,1984-10-01 00:00:00,0.177,A
HF004,6,"GSWS02",1985,1984-10-01 00:00:00,1984-10-03 10:36:00,0.015,A
HF004,6,"GSWS02",1985,1984-10-03 10:36:00,1984-10-23 14:18:00,0.625,A
HF004,6,"GSWS02",1985,1984-10-23 14:18:00,1984-11-13 15:48:00,8.132,E
HF004,6,"GSWS02",1985,1984-11-13 15:48:00,1984-12-04 15:48:00,7.326,A
HF004,6,"GSWS02",1985,1984-12-04 15:48:00,1984-12-26 11:18:00,4.895,A
HF004,6,"GSWS02",1985,1984-12-26 11:18:00,1985-01-14 11:54:00,3.387,A
HF004,6,"GSWS02",1985,1985-01-14 11:54:00,1985-02-07 10:01:00,1.838,A
HF004,6,"GSWS02",1985,1985-02-07 10:01:00,1985-02-26 14:24:00,4.740,A
HF004,6,"GSWS02",1985,1985-02-26 14:24:00,1985-03-19 16:30:00,2.080,A
HF004,6,"GSWS02",1985,1985-03-19 16:30:00,1985-04-09 10:42:00,5.854,A
HF004,6,"GSWS02",1985,1985-04-09 10:42:00,1985-04-30 10:06:00,2.198,A
HF004,6,"GSWS02",1985,1985-04-30 10:06:00,1985-05-21 09:18:00,1.071,A
HF004,6,"GSWS02",1985,1985-05-21 09:18:00,1985-06-11 13:06:00,0.826,A
HF004,6,"GSWS02",1985,1985-06-11 13:06:00,1985-07-03 15:00:00,0.508,A
HF004,6,"GSWS02",1985,1985-07-03 15:00:00,1985-07-30 13:24:00,0.361,A
HF004,6,"GSWS02",1985,1985-07-30 13:24:00,1985-08-20 15:06:00,0.250,A
HF004,6,"GSWS02",1985,1985-08-20 15:06:00,1985-09-10 13:18:00,0.265,A
HF004,6,"GSWS02",1985,1985-09-10 13:18:00,1985-10-01 00:00:00,0.248,A
HF004,6,"GSWS02",1986,1985-10-01 00:00:00,1985-10-02 10:36:00,0.006,A
HF004,6,"GSWS02",1986,1985-10-02 10:36:00,1985-10-22 12:54:00,0.157,A
HF004,6,"GSWS02",1986,1985-10-22 12:54:00,1985-10-29 15:00:00,0.859,A
HF004,6,"GSWS02",1986,1985-10-29 15:00:00,1985-12-05 07:55:00,4.831,A
HF004,6,"GSWS02",1986,1985-12-05 07:55:00,1985-12-17 14:48:00,3.976,A
HF004,6,"GSWS02",1986,1985-12-17 14:48:00,1986-01-14 09:30:00,3.442,A
HF004,6,"GSWS02",1986,1986-01-14 09:30:00,1986-02-04 12:00:00,5.561,A
HF004,6,"GSWS02",1986,1986-02-04 12:00:00,1986-02-25 14:17:00,16.225,A
HF004,6,"GSWS02",1986,1986-02-25 14:17:00,1986-03-18 09:54:00,4.630,A
HF004,6,"GSWS02",1986,1986-03-18 09:54:00,1986-04-08 09:12:00,1.909,A
HF004,6,"GSWS02",1986,1986-04-08 09:12:00,1986-04-29 09:00:00,1.647,A
HF004,6,"GSWS02",1986,1986-04-29 09:00:00,1986-05-19 10:00:00,2.475,A
HF004,6,"GSWS02",1986,1986-05-19 10:00:00,1986-06-10 09:12:00,1.111,A
HF004,6,"GSWS02",1986,1986-06-10 09:12:00,1986-07-01 09:24:00,0.447,A
HF004,6,"GSWS02",1986,1986-07-01 09:24:00,1986-07-22 09:30:00,0.335,A
HF004,6,"GSWS02",1986,1986-07-22 09:30:00,1986-08-12 08:30:00,0.149,A
HF004,6,"GSWS02",1986,1986-08-12 08:30:00,1986-09-02 08:42:00,0.088,A
HF004,6,"GSWS02",1986,1986-09-02 08:42:00,1986-09-23 10:12:00,0.158,A
HF004,6,"GSWS02",1986,1986-09-23 10:12:00,1986-10-01 00:00:00,0.906,A
HF004,6,"GSWS02",1987,1986-10-01 00:00:00,1986-10-14 10:18:00,0.295,A
HF004,6,"GSWS02",1987,1986-10-14 10:18:00,1986-11-03 15:30:00,0.529,A
HF004,6,"GSWS02",1987,1986-11-03 15:30:00,1986-11-24 15:48:00,5.052,A
HF004,6,"GSWS02",1987,1986-11-24 15:48:00,1986-12-16 10:30:00,6.268,A
HF004,6,"GSWS02",1987,1986-12-16 10:30:00,1987-01-06 13:48:00,3.439,A
HF004,6,"GSWS02",1987,1987-01-06 13:48:00,1987-01-27 09:52:00,3.290,A
HF004,6,"GSWS02",1987,1987-01-27 09:52:00,1987-02-17 10:30:00,6.813,A
HF004,6,"GSWS02",1987,1987-02-17 10:30:00,1987-03-10 09:42:00,2.485,A
HF004,6,"GSWS02",1987,1987-03-10 09:42:00,1987-03-31 10:30:00,3.560,A
HF004,6,"GSWS02",1987,1987-03-31 10:30:00,1987-04-21 09:40:00,1.252,A
HF004,6,"GSWS02",1987,1987-04-21 09:40:00,1987-05-12 09:36:00,0.682,A
HF004,6,"GSWS02",1987,1987-05-12 09:36:00,1987-06-02 08:05:00,0.448,A
HF004,6,"GSWS02",1987,1987-06-02 08:05:00,1987-06-23 10:09:00,0.267,A
HF004,6,"GSWS02",1987,1987-06-23 10:09:00,1987-07-14 10:00:00,0.158,A
HF004,6,"GSWS02",1987,1987-07-14 10:00:00,1987-08-04 10:30:00,0.222,A
HF004,6,"GSWS02",1987,1987-08-04 10:30:00,1987-08-25 10:30:00,0.075,A
HF004,6,"GSWS02",1987,1987-08-25 10:30:00,1987-09-15 13:25:00,0.036,A
HF004,6,"GSWS02",1987,1987-09-15 13:25:00,1987-10-01 00:00:00,0.027,A
HF004,6,"GSWS02",1988,1987-10-01 00:00:00,1987-10-26 13:30:00,0.014,A
HF004,6,"GSWS02",1988,1987-10-26 13:30:00,1987-11-17 10:05:00,0.164,A
HF004,6,"GSWS02",1988,1987-11-17 10:05:00,1987-12-08 12:05:00,0.934,E
HF004,6,"GSWS02",1988,1987-12-08 12:05:00,1987-12-29 15:35:00,3.447,A
HF004,6,"GSWS02",1988,1987-12-29 15:35:00,1988-01-19 11:30:00,7.931,A
HF004,6,"GSWS02",1988,1988-01-19 11:30:00,1988-02-08 10:30:00,2.869,A
HF004,6,"GSWS02",1988,1988-02-08 10:30:00,1988-03-01 10:00:00,3.063,A
HF004,6,"GSWS02",1988,1988-03-01 10:00:00,1988-03-22 09:37:00,2.233,A
HF004,6,"GSWS02",1988,1988-03-22 09:37:00,1988-04-12 11:30:00,5.203,A
HF004,6,"GSWS02",1988,1988-04-12 11:30:00,1988-05-03 14:00:00,3.216,E
HF004,6,"GSWS02",1988,1988-05-03 14:00:00,1988-05-24 13:40:00,3.045,E
HF004,6,"GSWS02",1988,1988-05-24 13:40:00,1988-06-14 12:44:00,2.822,A
HF004,6,"GSWS02",1988,1988-06-14 12:44:00,1988-07-05 16:01:00,0.961,A
HF004,6,"GSWS02",1988,1988-07-05 16:01:00,1988-07-26 10:25:00,0.383,A
HF004,6,"GSWS02",1988,1988-07-26 10:25:00,1988-08-16 09:19:00,0.218,E
HF004,6,"GSWS02",1988,1988-08-16 09:19:00,1988-09-06 11:00:00,0.178,A
HF004,6,"GSWS02",1988,1988-09-06 11:00:00,1988-09-27 14:46:00,0.244,A
HF004,6,"GSWS02",1988,1988-09-27 14:46:00,1988-10-01 00:00:00,0.033,A
HF004,6,"GSWS02",1989,1988-10-01 00:00:00,1988-10-18 10:35:00,0.128,A
HF004,6,"GSWS02",1989,1988-10-18 10:35:00,1988-11-08 12:05:00,0.810,A
HF004,6,"GSWS02",1989,1988-11-08 12:05:00,1988-11-15 10:40:00,0.923,A
HF004,6,"GSWS02",1989,1988-11-15 10:40:00,1988-11-22 10:28:00,2.432,A
HF004,6,"GSWS02",1989,1988-11-22 10:28:00,1988-11-29 11:16:00,5.014,A
HF004,6,"GSWS02",1989,1988-11-29 11:16:00,1988-12-20 10:03:00,2.748,A
HF004,6,"GSWS02",1989,1988-12-20 10:03:00,1989-01-11 14:41:00,7.725,A
HF004,6,"GSWS02",1989,1989-01-11 14:41:00,1989-01-31 10:51:00,7.086,A
HF004,6,"GSWS02",1989,1989-01-31 10:51:00,1989-02-07 11:35:00,1.771,A
HF004,6,"GSWS02",1989,1989-02-07 11:35:00,1989-02-14 11:25:00,1.260,A
HF004,6,"GSWS02",1989,1989-02-14 11:25:00,1989-02-21 15:30:00,2.122,A
HF004,6,"GSWS02",1989,1989-02-21 15:30:00,1989-03-14 10:00:00,6.797,A
HF004,6,"GSWS02",1989,1989-03-14 10:00:00,1989-04-04 10:20:00,8.456,A
HF004,6,"GSWS02",1989,1989-04-04 10:20:00,1989-04-25 10:08:00,2.885,A
HF004,6,"GSWS02",1989,1989-04-25 10:08:00,1989-05-16 09:15:00,1.069,A
HF004,6,"GSWS02",1989,1989-05-16 09:15:00,1989-06-06 11:00:00,0.841,A
HF004,6,"GSWS02",1989,1989-06-06 11:00:00,1989-06-27 13:25:00,0.444,A
HF004,6,"GSWS02",1989,1989-06-27 13:25:00,1989-07-18 10:35:00,0.266,A
HF004,6,"GSWS02",1989,1989-07-18 10:35:00,1989-08-08 08:15:00,0.214,A
HF004,6,"GSWS02",1989,1989-08-08 08:15:00,1989-08-29 12:15:00,0.237,A
HF004,6,"GSWS02",1989,1989-08-29 12:15:00,1989-09-19 12:15:00,0.129,A
HF004,6,"GSWS02",1989,1989-09-19 12:15:00,1989-10-01 00:00:00,0.044,A
HF004,6,"GSWS02",1990,1989-10-01 00:00:00,1989-10-10 12:15:00,0.009,A
HF004,6,"GSWS02",1990,1989-10-10 12:15:00,1989-10-31 11:05:00,0.153,A
HF004,6,"GSWS02",1990,1989-10-31 11:05:00,1989-11-21 11:20:00,0.430,A
HF004,6,"GSWS02",1990,1989-11-21 11:20:00,1989-12-12 10:50:00,2.075,A
HF004,6,"GSWS02",1990,1989-12-12 10:50:00,1990-01-02 12:55:00,0.727,A
